equipment_id,maintenance_date,maintenance_type,days_since_last,usage_since_last
EQ0031,2026-02-27 06:08:40.169574,routine,7,1238
EQ0031,2026-03-03 05:12:40.169574,routine,2,1021
EQ0031,2026-03-13 04:10:40.169574,preventive,5,910
EQ0031,2026-03-26 04:03:40.169574,routine,7,1090
EQ0031,2026-03-31 06:33:40.169574,routine,-1,1028
EQ0031,2026-04-05 05:11:40.169574,routine,-1,986
EQ0031,2026-04-20 05:41:40.169574,routine,8,1019
EQ0031,2026-04-24 04:03:40.169574,preventive,1,1025
EQ0031,2026-05-03 04:01:40.169574,routine,4,961
EQ0031,2026-05-14 06:22:40.169574,preventive,6,1090
EQ0031,2026-05-26 04:49:40.169574,preventive,5,1054
EQ0031,2026-06-03 04:05:40.169574,preventive,6,990
EQ0031,2026-06-17 03:28:40.169574,routine,10,1154
EQ0031,2026-06-18 05:36:40.169574,routine,-2,1230
EQ0031,2026-06-26 05:56:40.169574,routine,3,1229
EQ0032,2022-06-24 03:20:40.169588,routine,7,1099
EQ0032,2022-07-03 06:06:40.169588,routine,3,1207
EQ0032,2022-07-15 03:08:40.169588,routine,7,1006
EQ0032,2022-07-29 06:18:40.169588,preventive,7,1196
EQ0032,2022-08-07 06:29:40.169588,routine,2,1248
EQ0032,2022-08-23 03:50:40.169588,routine,11,980
EQ0032,2022-09-05 04:36:40.169588,routine,7,911
EQ0032,2022-09-18 04:41:40.169588,preventive,7,1012
EQ0032,2022-09-28 04:05:40.169588,routine,5,1115
EQ0032,2022-10-09 04:50:40.169588,routine,8,1079
EQ0032,2022-10-15 04:04:40.169588,routine,3,982
EQ0032,2022-10-27 05:46:40.169588,routine,7,883
EQ0032,2022-11-09 05:15:40.169588,routine,9,1036
EQ0032,2022-11-26 06:24:40.169588,preventive,14,931
EQ0032,2022-12-08 05:17:40.169588,routine,5,1210
EQ0032,2022-12-10 05:47:40.169588,preventive,0,943
EQ0032,2022-12-24 04:35:40.169588,routine,12,1254
EQ0032,2023-01-02 05:28:40.169588,routine,3,1251
EQ0032,2023-01-09 06:02:40.169588,routine,1,1008
EQ0032,2023-01-14 04:14:40.169588,routine,0,1017
EQ0032,2023-01-27 04:40:40.169588,routine,6,1003
EQ0032,2023-02-02 05:59:40.169588,routine,1,1078
EQ0032,2023-02-03 06:18:40.169588,routine,-1,932
EQ0032,2023-02-10 05:52:40.169588,routine,4,955
EQ0032,2023-02-14 06:16:40.169588,routine,1,938
EQ0032,2023-02-23 06:19:40.169588,routine,5,986
EQ0032,2023-03-05 04:54:40.169588,routine,7,1193
EQ0032,2023-03-14 05:21:40.169588,routine,5,1054
EQ0032,2023-03-23 05:39:40.169588,routine,5,1279
EQ0032,2023-04-03 05:40:40.169588,corrective,9,1072
EQ0032,2023-04-19 04:17:40.169588,routine,11,905
EQ0032,2023-05-08 04:09:40.169588,routine,13,1117
EQ0032,2023-05-26 05:29:40.169588,preventive,15,1186
EQ0032,2023-05-30 04:01:40.169588,routine,2,887
EQ0032,2023-06-14 05:40:40.169588,routine,9,1124
EQ0032,2023-06-23 05:37:40.169588,routine,4,1069
EQ0032,2023-07-04 04:28:40.169588,routine,9,1146
EQ0032,2023-07-18 04:01:40.169588,routine,8,1052
EQ0032,2023-08-01 06:14:40.169588,routine,9,1053
EQ0032,2023-08-08 05:26:40.169588,routine,4,1081
EQ0032,2023-08-21 04:03:40.169588,preventive,9,910
EQ0032,2023-09-01 04:35:40.169588,routine,5,1252
EQ0032,2023-09-07 03:51:40.169588,routine,2,857
EQ0032,2023-09-22 03:17:40.169588,routine,10,827
EQ0032,2023-10-03 05:04:40.169588,preventive,7,988
EQ0032,2023-10-11 06:25:40.169588,routine,5,1062
EQ0032,2023-10-22 06:08:40.169588,routine,5,1021
EQ0032,2023-10-27 03:43:40.169588,preventive,0,1070
EQ0032,2023-11-02 05:19:40.169588,routine,1,978
EQ0032,2023-11-11 06:34:40.169588,routine,4,1013
EQ0032,2023-11-22 03:21:40.169588,routine,4,880
EQ0032,2023-12-03 04:15:40.169588,routine,6,1001
EQ0032,2023-12-12 05:52:40.169588,routine,3,967
EQ0032,2023-12-19 04:07:40.169588,preventive,1,956
EQ0032,2023-12-23 06:10:40.169588,routine,-1,1113
EQ0032,2024-01-01 04:42:40.169588,preventive,6,1027
EQ0032,2024-01-09 05:49:40.169588,routine,2,1254
EQ0032,2024-01-18 05:16:40.169588,preventive,4,1244
EQ0032,2024-01-21 06:06:40.169588,routine,0,849
EQ0032,2024-02-04 03:40:40.169588,routine,10,860
EQ0032,2024-02-19 05:52:40.169588,routine,8,1111
EQ0032,2024-02-24 06:06:40.169588,routine,0,1088
EQ0032,2024-03-03 06:24:40.169588,routine,5,1239
EQ0032,2024-03-16 06:31:40.169588,preventive,7,1027
EQ0032,2024-03-25 06:00:40.169588,routine,4,1049
EQ0032,2024-04-03 03:52:40.169588,routine,2,954
EQ0032,2024-04-08 05:31:40.169588,routine,-1,910
EQ0032,2024-04-14 04:36:40.169588,routine,3,1071
EQ0032,2024-05-07 05:40:40.169588,routine,16,1089
EQ0032,2024-05-23 05:47:40.169588,preventive,10,1022
EQ0032,2024-05-30 04:53:40.169588,routine,5,1016
EQ0032,2024-06-15 05:20:40.169588,corrective,10,1042
EQ0033,2021-11-10 05:24:40.169601,corrective,8,1160
EQ0033,2021-11-14 05:31:40.169601,routine,2,978
EQ0033,2021-11-26 06:22:40.169601,preventive,5,1095
EQ0033,2021-12-08 04:30:40.169601,routine,6,1095
EQ0033,2021-12-13 06:24:40.169601,routine,-2,881
EQ0033,2021-12-20 04:10:40.169601,routine,1,960
EQ0033,2021-12-25 04:36:40.169601,preventive,0,992
EQ0033,2022-01-04 03:54:40.169601,routine,7,1196
EQ0033,2022-01-10 06:19:40.169601,routine,4,1051
EQ0033,2022-01-20 03:35:40.169601,preventive,4,991
EQ0033,2022-01-21 06:19:40.169601,routine,-1,827
EQ0033,2022-01-29 03:31:40.169601,corrective,4,1008
EQ0033,2022-02-03 05:46:40.169601,corrective,0,990
EQ0033,2022-02-08 04:37:40.169601,routine,2,1009
EQ0033,2022-02-13 06:04:40.169601,routine,2,1182
EQ0033,2022-02-21 04:47:40.169601,routine,4,1167
EQ0033,2022-02-26 06:07:40.169601,routine,2,1088
EQ0033,2022-03-02 04:36:40.169601,corrective,0,1019
EQ0033,2022-03-11 06:05:40.169601,routine,2,1120
EQ0033,2022-03-15 05:47:40.169601,preventive,0,1239
EQ0033,2022-03-21 03:53:40.169601,corrective,3,1217
EQ0033,2022-03-26 04:03:40.169601,routine,1,1234
EQ0033,2022-03-29 04:39:40.169601,routine,1,1091
EQ0033,2022-04-15 04:50:40.169601,preventive,10,1054
EQ0033,2022-04-14 05:48:40.169601,preventive,-3,1081
EQ0033,2022-04-26 06:07:40.169601,routine,5,1007
EQ0033,2022-04-29 05:48:40.169601,preventive,-4,1067
EQ0033,2022-05-04 05:24:40.169601,routine,-2,969
EQ0033,2022-05-06 04:00:40.169601,routine,-2,1100
EQ0033,2022-05-11 06:11:40.169601,routine,-1,920
EQ0033,2022-05-15 06:30:40.169601,routine,-2,1055
EQ0033,2022-05-16 05:54:40.169601,routine,-1,1022
EQ0033,2022-05-28 04:23:40.169601,routine,8,945
EQ0033,2022-06-07 03:07:40.169601,routine,3,881
EQ0033,2022-06-12 04:38:40.169601,routine,-1,1022
EQ0033,2022-06-16 05:40:40.169601,routine,-1,905
EQ0033,2022-06-25 03:54:40.169601,routine,2,848
EQ0033,2022-06-26 05:30:40.169601,preventive,-3,971
EQ0033,2022-07-05 05:31:40.169601,routine,3,919
EQ0033,2022-07-15 05:56:40.169601,routine,4,1243
EQ0033,2022-07-22 06:03:40.169601,routine,1,1231
EQ0033,2022-07-26 04:12:40.169601,routine,1,1222
EQ0033,2022-07-30 06:19:40.169601,routine,2,1232
EQ0033,2022-08-07 04:44:40.169601,preventive,6,1254
EQ0033,2022-08-11 05:46:40.169601,routine,0,1055
EQ0033,2022-08-19 06:02:40.169601,routine,5,1225
EQ0033,2022-08-24 04:37:40.169601,routine,3,942
EQ0033,2022-09-04 04:59:40.169601,corrective,8,1153
EQ0033,2022-09-13 05:47:40.169601,routine,2,904
EQ0033,2022-09-15 04:05:40.169601,routine,-4,909
EQ0033,2022-09-24 04:28:40.169601,preventive,2,1045
EQ0033,2022-09-23 05:39:40.169601,routine,-4,829
EQ0033,2022-10-05 06:29:40.169601,routine,8,1032
EQ0033,2022-10-12 05:55:40.169601,routine,3,1002
EQ0033,2022-10-25 05:04:40.169601,routine,8,1210
EQ0033,2022-11-01 04:02:40.169601,routine,5,968
EQ0033,2022-11-11 06:28:40.169601,routine,7,1183
EQ0033,2022-11-23 04:38:40.169601,routine,5,1123
EQ0033,2022-11-26 04:06:40.169601,corrective,-4,850
EQ0033,2022-12-01 03:29:40.169601,routine,-2,954
EQ0033,2022-12-04 06:01:40.169601,routine,-4,1071
EQ0033,2022-12-07 03:16:40.169601,routine,-1,906
EQ0033,2022-12-20 04:56:40.169601,routine,6,918
EQ0033,2022-12-25 05:06:40.169601,routine,0,948
EQ0033,2022-12-31 06:16:40.169601,routine,-1,938
EQ0033,2023-01-06 03:48:40.169601,routine,1,843
EQ0033,2023-01-13 05:37:40.169601,routine,5,1258
EQ0033,2023-01-31 05:30:40.169601,corrective,11,1062
EQ0033,2023-02-05 06:02:40.169601,routine,0,1120
EQ0033,2023-02-14 05:35:40.169601,routine,3,1123
EQ0033,2023-02-16 06:00:40.169601,corrective,-2,1048
EQ0033,2023-02-20 05:34:40.169601,routine,-1,1179
EQ0033,2023-03-01 05:30:40.169601,preventive,6,1170
EQ0033,2023-03-07 06:34:40.169601,routine,0,1143
EQ0033,2023-03-13 04:26:40.169601,routine,-1,1006
EQ0033,2023-03-15 04:58:40.169601,routine,-1,907
EQ0033,2023-03-27 04:37:40.169601,routine,8,1247
EQ0033,2023-03-31 06:00:40.169601,routine,1,838
EQ0033,2023-04-11 06:05:40.169601,routine,4,1165
EQ0033,2023-04-15 03:22:40.169601,preventive,-1,1096
EQ0033,2023-04-20 03:23:40.169601,preventive,0,1055
EQ0033,2023-04-27 05:04:40.169601,routine,2,1011
EQ0033,2023-05-01 04:01:40.169601,routine,-1,1158
EQ0033,2023-05-06 06:28:40.169601,routine,2,1147
EQ0033,2023-05-14 05:27:40.169601,routine,6,987
EQ0033,2023-05-21 03:38:40.169601,routine,5,902
EQ0033,2023-05-27 04:52:40.169601,routine,4,1000
EQ0033,2023-06-03 05:55:40.169601,routine,2,1126
EQ0033,2023-06-10 06:20:40.169601,routine,3,1280
EQ0033,2023-06-15 04:10:40.169601,corrective,0,961
EQ0033,2023-06-25 05:20:40.169601,routine,5,981
EQ0033,2023-06-30 04:32:40.169601,routine,1,880
EQ0033,2023-07-12 05:03:40.169601,routine,5,1054
EQ0033,2023-07-18 05:25:40.169601,routine,0,1202
EQ0033,2023-07-24 05:14:40.169601,preventive,1,1044
EQ0033,2023-07-29 04:25:40.169601,routine,3,1096
EQ0033,2023-08-11 03:53:40.169601,routine,8,1059
EQ0033,2023-08-16 04:54:40.169601,preventive,1,1210
EQ0033,2023-08-19 04:00:40.169601,routine,1,1042
EQ0033,2023-08-28 06:20:40.169601,routine,6,1083
EQ0033,2023-09-05 06:12:40.169601,preventive,6,1347
EQ0033,2023-09-23 03:34:40.169601,routine,11,1106
EQ0033,2023-09-26 06:19:40.169601,routine,-2,1190
EQ0033,2023-10-01 04:49:40.169601,routine,-1,949
EQ0033,2023-10-06 04:03:40.169601,routine,-1,1048
EQ0033,2023-10-12 05:15:40.169601,routine,1,852
EQ0033,2023-10-13 05:43:40.169601,routine,-2,1152
EQ0033,2023-10-22 05:33:40.169601,routine,3,1201
EQ0033,2023-10-24 05:57:40.169601,routine,-2,1132
EQ0034,2023-06-14 03:38:40.169615,preventive,7,1135
EQ0034,2023-06-17 05:25:40.169615,routine,-1,989
EQ0034,2023-06-28 05:30:40.169615,routine,4,1188
EQ0034,2023-07-07 05:45:40.169615,routine,2,1132
EQ0034,2023-07-12 04:28:40.169615,routine,-2,948
EQ0034,2023-07-22 05:34:40.169615,routine,6,951
EQ0034,2023-08-02 03:15:40.169615,corrective,8,1164
EQ0034,2023-08-08 05:43:40.169615,preventive,3,993
EQ0034,2023-08-21 06:14:40.169615,preventive,7,995
EQ0034,2023-08-25 05:54:40.169615,routine,0,1051
EQ0034,2023-09-14 05:08:40.169615,routine,14,1130
EQ0034,2023-09-27 04:08:40.169615,routine,10,1137
EQ0034,2023-10-07 05:25:40.169615,routine,7,1115
EQ0034,2023-10-13 06:26:40.169615,routine,0,1018
EQ0034,2023-11-11 04:25:40.169615,routine,24,1108
EQ0034,2023-11-18 06:18:40.169615,preventive,3,948
EQ0034,2023-11-24 04:35:40.169615,routine,3,1181
EQ0034,2023-12-12 06:20:40.169615,routine,13,1201
EQ0034,2023-12-22 03:36:40.169615,routine,7,1003
EQ0034,2023-12-31 04:54:40.169615,routine,3,937
EQ0034,2024-01-02 05:01:40.169615,routine,-1,1008
EQ0034,2024-01-09 05:04:40.169615,routine,1,1081
EQ0034,2024-01-26 04:35:40.169615,routine,15,989
EQ0034,2024-01-31 04:44:40.169615,routine,3,975
EQ0034,2024-02-06 03:29:40.169615,routine,4,1002
EQ0034,2024-02-19 06:12:40.169615,routine,10,1207
EQ0034,2024-03-02 05:20:40.169615,routine,5,931
EQ0034,2024-03-08 03:16:40.169615,corrective,4,897
EQ0034,2024-03-20 05:32:40.169615,corrective,10,1216
EQ0034,2024-03-28 04:59:40.169615,preventive,4,1230
EQ0034,2024-04-03 05:42:40.169615,routine,0,985
EQ0034,2024-04-16 06:12:40.169615,routine,8,888
EQ0034,2024-04-18 06:32:40.169615,routine,-3,938
EQ0034,2024-05-01 03:50:40.169615,preventive,7,930
EQ0034,2024-05-05 03:25:40.169615,corrective,-1,841
EQ0034,2024-05-13 03:32:40.169615,routine,1,880
EQ0034,2024-05-25 06:23:40.169615,routine,5,1094
EQ0034,2024-06-07 06:09:40.169615,routine,8,1068
EQ0034,2024-06-13 03:19:40.169615,preventive,2,901
EQ0034,2024-06-17 06:02:40.169615,routine,0,983
EQ0034,2024-06-26 03:49:40.169615,routine,6,1146
EQ0034,2024-07-10 06:16:40.169615,routine,10,1182
EQ0034,2024-07-19 06:16:40.169615,corrective,2,1004
EQ0034,2024-07-27 04:53:40.169615,routine,4,1029
EQ0034,2024-08-06 05:34:40.169615,corrective,5,907
EQ0034,2024-08-15 03:09:40.169615,routine,2,988
EQ0034,2024-08-22 04:57:40.169615,preventive,2,1310
EQ0034,2024-09-02 05:38:40.169615,routine,7,927
EQ0034,2024-09-11 03:20:40.169615,routine,4,1215
EQ0034,2024-09-17 05:06:40.169615,routine,1,1017
EQ0034,2024-09-20 06:21:40.169615,routine,0,949
EQ0034,2024-09-29 05:39:40.169615,routine,4,828
EQ0034,2024-10-15 05:00:40.169615,preventive,10,928
EQ0034,2024-10-17 05:14:40.169615,routine,0,1220
EQ0034,2024-11-02 04:31:40.169615,corrective,11,1203
EQ0034,2024-11-12 06:04:40.169615,preventive,7,1126
EQ0034,2024-12-01 03:31:40.169615,preventive,12,1121
EQ0034,2024-12-11 03:28:40.169615,routine,3,1102
EQ0034,2024-12-21 06:32:40.169615,preventive,3,1202
EQ0034,2024-12-26 06:20:40.169615,preventive,-2,991
EQ0034,2025-01-04 05:29:40.169615,routine,2,990
EQ0034,2025-01-07 06:17:40.169615,routine,0,1039
EQ0034,2025-01-16 03:48:40.169615,routine,6,1033
EQ0034,2025-01-24 04:05:40.169615,corrective,3,992
EQ0034,2025-01-27 04:41:40.169615,preventive,1,977
EQ0034,2025-02-08 04:04:40.169615,corrective,7,947
EQ0034,2025-02-15 05:30:40.169615,routine,3,972
EQ0034,2025-02-19 06:07:40.169615,routine,2,1096
EQ0034,2025-03-04 04:16:40.169615,routine,6,965
EQ0034,2025-03-13 05:31:40.169615,routine,6,1046
EQ0034,2025-03-24 06:34:40.169615,routine,7,868
EQ0034,2025-04-01 04:51:40.169615,preventive,1,962
EQ0034,2025-04-10 06:15:40.169615,routine,3,1022
EQ0034,2025-04-20 06:21:40.169615,routine,6,1162
EQ0034,2025-05-02 04:57:40.169615,routine,5,1119
EQ0034,2025-05-05 05:49:40.169615,routine,-1,1120
EQ0034,2025-05-14 06:27:40.169615,routine,3,1133
EQ0034,2025-05-25 04:27:40.169615,corrective,8,1160
EQ0035,2021-03-31 05:16:40.169629,preventive,16,998
EQ0035,2021-04-07 03:44:40.169629,corrective,5,923
EQ0035,2021-04-21 04:56:40.169629,routine,9,995
EQ0035,2021-05-07 03:53:40.169629,routine,9,1116
EQ0035,2021-05-31 03:12:40.169629,routine,18,1018
EQ0035,2021-06-07 04:38:40.169629,routine,5,1109
EQ0035,2021-06-22 05:32:40.169629,preventive,8,1034
EQ0035,2021-06-29 06:25:40.169629,routine,2,915
EQ0035,2021-07-08 04:26:40.169629,routine,6,883
EQ0035,2021-08-03 05:54:40.169629,routine,22,1312
EQ0035,2021-08-19 05:23:40.169629,routine,12,1133
EQ0035,2021-08-28 05:39:40.169629,preventive,3,995
EQ0035,2021-09-03 06:22:40.169629,routine,2,1330
EQ0035,2021-09-11 05:12:40.169629,routine,1,999
EQ0035,2021-09-19 05:18:40.169629,routine,2,1032
EQ0035,2021-09-30 04:31:40.169629,preventive,5,1162
EQ0035,2021-10-12 04:49:40.169629,routine,5,1085
EQ0035,2021-10-18 05:44:40.169629,routine,3,1050
EQ0035,2021-10-25 06:29:40.169629,routine,3,1113
EQ0035,2021-11-05 04:42:40.169629,routine,8,1211
EQ0035,2021-11-12 05:41:40.169629,preventive,5,1065
EQ0035,2021-11-19 03:09:40.169629,routine,4,839
EQ0035,2021-12-02 06:29:40.169629,corrective,8,1183
EQ0035,2021-12-14 05:02:40.169629,routine,5,978
EQ0035,2021-12-24 05:18:40.169629,routine,7,1086
EQ0035,2022-01-10 05:03:40.169629,routine,12,1036
EQ0035,2022-01-24 03:55:40.169629,routine,9,1163
EQ0035,2022-02-02 05:52:40.169629,corrective,7,1164
EQ0035,2022-02-11 03:24:40.169629,routine,5,928
EQ0035,2022-03-17 05:49:40.169629,routine,27,1130
EQ0035,2022-03-26 06:28:40.169629,routine,6,1063
EQ0035,2022-04-04 06:02:40.169629,preventive,6,1282
EQ0035,2022-04-22 03:09:40.169629,preventive,13,932
EQ0035,2022-05-05 03:27:40.169629,routine,9,1079
EQ0035,2022-05-16 04:58:40.169629,preventive,4,1191
EQ0035,2022-05-28 04:08:40.169629,preventive,6,950
EQ0035,2022-06-09 04:38:40.169629,routine,5,1169
EQ0035,2022-06-18 03:58:40.169629,preventive,2,839
EQ0035,2022-06-24 04:28:40.169629,routine,3,943
EQ0035,2022-07-10 05:38:40.169629,routine,9,992
EQ0035,2022-07-15 05:29:40.169629,routine,2,862
EQ0035,2022-08-09 06:09:40.169629,routine,18,1075
EQ0035,2022-08-24 03:42:40.169629,corrective,13,843
EQ0035,2022-09-11 06:28:40.169629,routine,12,1348
EQ0035,2022-09-19 06:07:40.169629,routine,2,1034
EQ0035,2022-09-29 05:51:40.169629,routine,6,933
EQ0035,2022-10-04 05:18:40.169629,routine,3,928
EQ0035,2022-11-02 03:26:40.169629,corrective,22,922
EQ0035,2022-11-03 05:29:40.169629,routine,-1,1068
EQ0035,2022-11-19 05:50:40.169629,routine,11,1228
EQ0035,2022-11-29 05:56:40.169629,routine,4,1116
EQ0035,2022-12-02 03:33:40.169629,routine,1,1023
EQ0035,2022-12-23 04:07:40.169629,corrective,14,1015
EQ0035,2022-12-28 06:08:40.169629,routine,1,971
EQ0035,2023-01-10 03:22:40.169629,routine,10,999
EQ0035,2023-01-27 06:04:40.169629,routine,11,1216
EQ0035,2023-02-09 05:13:40.169629,routine,7,812
EQ0035,2023-02-21 05:58:40.169629,routine,6,1208
EQ0035,2023-02-22 03:32:40.169629,routine,-2,924
EQ0035,2023-03-04 03:43:40.169629,routine,6,1021
EQ0036,2022-04-17 06:04:40.169642,routine,7,860
EQ0036,2022-05-13 04:22:40.169642,routine,22,863
EQ0036,2022-05-18 03:37:40.169642,routine,2,930
EQ0036,2022-06-05 04:59:40.169642,preventive,15,1202
EQ0036,2022-06-19 04:21:40.169642,routine,11,1024
EQ0036,2022-07-07 06:16:40.169642,routine,15,1230
EQ0036,2022-07-28 03:27:40.169642,routine,15,844
EQ0036,2022-08-10 03:35:40.169642,preventive,11,896
EQ0036,2022-09-03 04:17:40.169642,routine,18,938
EQ0036,2022-09-16 05:24:40.169642,routine,11,1074
EQ0036,2022-09-23 04:09:40.169642,corrective,4,1007
EQ0036,2022-10-07 04:38:40.169642,routine,9,900
EQ0036,2022-10-17 05:55:40.169642,routine,7,1021
EQ0036,2022-11-25 06:04:40.169642,corrective,32,1054
EQ0036,2022-12-04 05:39:40.169642,preventive,7,945
EQ0036,2022-12-13 05:27:40.169642,routine,6,970
EQ0036,2022-12-26 04:22:40.169642,preventive,9,1001
EQ0036,2023-01-16 06:13:40.169642,routine,17,1167
EQ0036,2023-01-25 05:10:40.169642,routine,4,1025
EQ0036,2023-02-04 03:29:40.169642,routine,6,891
EQ0036,2023-02-27 05:09:40.169642,routine,18,1138
EQ0036,2023-03-19 04:47:40.169642,routine,16,962
EQ0036,2023-04-05 05:28:40.169642,routine,14,1217
EQ0036,2023-04-28 06:08:40.169642,routine,19,999
EQ0036,2023-05-08 06:31:40.169642,routine,5,960
EQ0036,2023-05-21 05:48:40.169642,routine,11,1160
EQ0036,2023-06-01 06:28:40.169642,routine,5,1021
EQ0036,2023-06-10 06:01:40.169642,routine,6,922
EQ0036,2023-06-21 04:01:40.169642,corrective,8,1120
EQ0036,2023-07-10 06:28:40.169642,routine,12,1099
EQ0036,2023-07-18 06:03:40.169642,corrective,1,1045
EQ0036,2023-08-04 04:01:40.169642,preventive,10,988
EQ0036,2023-08-12 05:39:40.169642,preventive,1,919
EQ0036,2023-08-17 06:23:40.169642,corrective,2,950
EQ0036,2023-08-31 04:20:40.169642,routine,12,1065
EQ0036,2023-09-18 04:21:40.169642,routine,16,1004
EQ0036,2023-10-15 04:49:40.169642,routine,24,1183
EQ0036,2023-11-01 05:58:40.169642,preventive,14,946
EQ0036,2023-11-23 05:01:40.169642,routine,16,890
EQ0036,2023-12-16 05:46:40.169642,preventive,21,1147
EQ0036,2024-01-06 06:03:40.169642,routine,15,993
EQ0036,2024-01-25 05:33:40.169642,routine,12,898
EQ0036,2024-02-06 05:55:40.169642,routine,5,907
EQ0036,2024-02-25 06:30:40.169642,routine,13,916
EQ0036,2024-03-11 04:11:40.169642,preventive,9,1029
EQ0036,2024-03-22 06:31:40.169642,routine,5,1104
EQ0037,2023-05-06 06:07:40.169654,routine,17,1118
EQ0037,2023-05-24 04:54:40.169654,corrective,11,1144
EQ0037,2023-05-30 04:24:40.169654,routine,1,1096
EQ0037,2023-06-12 04:40:40.169654,routine,10,1029
EQ0037,2023-07-02 05:24:40.169654,routine,13,1247
EQ0037,2023-07-09 05:08:40.169654,corrective,1,1017
EQ0037,2023-07-11 05:59:40.169654,preventive,0,1020
EQ0037,2023-07-26 05:55:40.169654,routine,9,912
EQ0037,2023-08-01 03:41:40.169654,routine,2,1008
EQ0037,2023-08-13 03:21:40.169654,corrective,5,1066
EQ0037,2023-08-18 03:52:40.169654,routine,1,1037
EQ0037,2023-08-29 06:00:40.169654,routine,5,1248
EQ0037,2023-09-16 05:25:40.169654,routine,15,1233
EQ0037,2023-10-07 03:58:40.169654,routine,15,1091
EQ0037,2023-10-13 05:09:40.169654,routine,1,958
EQ0037,2023-10-17 05:54:40.169654,routine,-1,1051
EQ0037,2023-10-22 03:26:40.169654,routine,3,1055
EQ0037,2023-11-11 05:22:40.169654,corrective,17,1268
EQ0037,2023-11-24 04:46:40.169654,preventive,8,970
EQ0037,2023-12-07 05:49:40.169654,corrective,7,1098
EQ0037,2023-12-08 05:35:40.169654,routine,-1,985
EQ0037,2023-12-17 04:38:40.169654,preventive,5,1040
EQ0037,2024-01-06 03:17:40.169654,routine,17,996
EQ0037,2024-01-14 03:47:40.169654,routine,6,838
EQ0037,2024-01-25 06:00:40.169654,routine,6,1373
EQ0037,2024-01-30 05:12:40.169654,corrective,2,963
EQ0037,2024-02-04 06:16:40.169654,preventive,1,1004
EQ0037,2024-02-19 05:52:40.169654,preventive,10,1059
EQ0037,2024-03-04 05:40:40.169654,routine,7,983
EQ0037,2024-03-14 04:19:40.169654,routine,5,866
EQ0037,2024-03-27 06:32:40.169654,corrective,7,1153
EQ0037,2024-04-02 04:07:40.169654,routine,-1,1071
EQ0037,2024-04-06 04:36:40.169654,routine,2,1247
EQ0037,2024-04-29 05:21:40.169654,routine,17,1016
EQ0037,2024-05-12 03:48:40.169654,routine,6,1139
EQ0037,2024-05-25 05:40:40.169654,routine,8,1020
EQ0037,2024-06-01 06:15:40.169654,routine,3,1348
EQ0037,2024-06-12 04:12:40.169654,routine,6,926
EQ0037,2024-06-28 03:54:40.169654,routine,10,1110
EQ0037,2024-07-04 05:20:40.169654,routine,-1,1106
EQ0037,2024-07-16 03:27:40.169654,routine,8,877
EQ0037,2024-07-22 04:46:40.169654,routine,2,942
EQ0037,2024-08-03 04:18:40.169654,corrective,8,988
EQ0037,2024-08-08 06:30:40.169654,routine,-1,990
EQ0037,2024-08-18 05:57:40.169654,preventive,6,896
EQ0037,2024-08-29 06:21:40.169654,routine,7,981
EQ0037,2024-09-07 03:58:40.169654,routine,3,1116
EQ0037,2024-09-12 04:47:40.169654,routine,0,977
EQ0037,2024-09-22 06:25:40.169654,routine,3,920
EQ0037,2024-10-14 06:31:40.169654,corrective,17,1123
EQ0037,2024-10-24 04:05:40.169654,routine,8,865
EQ0037,2024-11-08 04:05:40.169654,routine,11,1100
EQ0037,2024-11-15 05:53:40.169654,routine,3,908
EQ0037,2024-12-01 06:24:40.169654,routine,10,1020
EQ0037,2024-12-16 05:41:40.169654,preventive,10,1304
EQ0037,2024-12-26 06:33:40.169654,routine,8,1138
EQ0037,2025-01-12 05:18:40.169654,routine,13,978
EQ0037,2025-01-26 05:17:40.169654,routine,10,961
EQ0037,2025-02-09 05:54:40.169654,routine,12,1070
EQ0037,2025-03-02 06:00:40.169654,routine,19,967
